Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202312,174,17420,C,Cleveland  TN ,775,775,185609,0,0,0,8,28,3711,2,18,2287,575,575,149387,0,0,0,8,28,3711,2,18,2287
202312,174,19140,C,Dalton  GA ,336,336,67484,25,50,3257,11,36,5142,8,44,4140,0,0,0,0,0,0,0,0,0,0,0,0
202312,176,16980,C,Chicago-Naperville-Elgin  IL-IN-WI ,8356,8356,2903001,167,334,75360,175,592,120726,305,5539,958937,6732,6732,2353832,139,278,65822,174,589,120201,245,5212,906379
202312,176,28100,C,Kankakee  IL ,51,51,16120,0,0,0,3,9,1929,0,0,0,36,36,11578,0,0,0,0,0,0,0,0,0
202312,176,33140,C,Michigan City-La Porte  IN ,161,161,52168,1,2,220,0,0,0,6,72,9120,114,114,40226,0,0,0,0,0,0,0,0,0
202312,178,17140,C,Cincinnati  OH-KY-IN ,3735,3735,1257102,153,306,46437,53,180,26969,120,2025,240051,2883,2883,1042755,113,226,35959,40,131,21618,75,1537,202555
202312,184,10420,C,Akron  OH ,687,687,225057,2,4,803,27,103,17758,30,191,21848,668,668,220599,2,4,803,27,103,17758,18,124,20951
202312,184,15940,C,Canton-Massillon  OH ,361,361,141559,9,18,3394,17,53,6736,13,77,5914,314,314,135289,3,6,1050,10,32,5660,0,0,0
202312,184,17460,C,Cleveland-Elyria  OH ,2496,2496,812116,8,16,5686,26,95,15031,39,669,67978,1688,1688,577580,7,14,5149,24,89,14056,24,144,18371
202312,190,17860,C,Columbia  MO ,604,604,227472,3,6,1270,1,3,563,3,56,10075,596,596,226054,2,4,520,0,0,0,3,56,10075
202312,192,17900,C,Columbia  SC ,4649,4649,1176045,39,78,8200,42,151,17134,15,602,130533,1808,1808,434353,39,78,8200,42,151,17134,15,602,130533
202312,194,12220,C,Auburn-Opelika  AL ,1359,1359,390970,15,30,2912,3,9,3749,1,5,1100,1359,1359,390970,15,30,2912,3,9,3749,1,5,1100
202312,194,17980,C,Columbus  GA-AL ,587,587,156580,3,6,378,1,4,401,7,50,5150,562,562,151102,3,6,378,1,4,401,7,50,5150
202312,198,18140,C,Columbus  OH ,5329,5329,1948355,58,116,20777,56,199,35116,186,5795,643034,4322,4322,1545786,53,106,18267,55,196,34591,171,5471,597430
202312,204,18580,C,Corpus Christi  TX ,1719,1719,415826,1,2,180,0,0,0,3,69,5128,181,181,34878,1,2,180,0,0,0,0,0,0
202312,206,19100,C,Dallas-Fort Worth-Arlington  TX ,42543,42543,12429391,462,924,131055,289,1016,152113,449,22074,3050135,36671,36671,10889903,268,536,75686,85,268,48302,430,21758,3014360
202312,206,43300,C,Sherman-Denison  TX ,1168,1168,329592,11,22,3710,0,0,0,58,1259,167907,759,759,214846,8,16,2285,0,0,0,58,1259,167907
